gutenberg_author_id,author,birthdate,deathdate
"26591","Lorenc, František Vladimír","1872","1957"
"35220","Newcomb, Ambrose",,
"24884","Ashmore, Otis","1853",
"41889","Harris, T. M. (Thomas Mealey)","1817","1906"
"56433","Spateman, John","1697","1749"
"41530","Carey & Hart",,
"38011","McKay, R. H. (Robert Henderson)","1842","1926"
"46428","Stamers, James",,
"55664","Van Vogt, A. E. (Alfred Elton)","1912","2000"
"54338","Parmanen, Eino Into","1879","1943"
"42970","Falconer, W. (William)","1801","1885"
"47064","Wilson, Clara Powers",,
"52675","Shedenhelm, William",,
"55634","Manners, Emily",,
"41095","Jeschke, Harry Jewett","1873",
"37001","Cooke, Edna",,
"38597","Hellman, Juho",,
"32363","Johnston, Charles H. L. (Charles Haven Ladd)","1877","1943"
"24953","Graydon, William Murray","1864","1946"
"48998","Veselitskaia, Lidiia Ivanovna","1857","1936"
"51945","John Chrysostom, Saint",,"407"
"54641","Fleming, Archibald Lang","1883","1953"
"38084","Cornwallis, Caroline Frances","1786","1858"
"51164","Woodress, James Leslie","1916","2011"
"681","Wagner, Belle M.",,
"9225","Geikie, John Cunningham","1824","1906"
"38352","França, Clemente Ferreira",,
"39207","Barnard, M. R. (Mordaunt Roger)","1828","1906"
"814","Giles, Herbert Allen","1845","1935"
"56459","Northcote, J. Spencer (James Spencer)","1821","1907"
"2481","Sologub, Fyodor","1863","1927"
"47000","Lyttelton, R. H. (Robert Henry)","1854","1939"
"47849","Goodwin, Thomas","1586","1642"
"38316","Ainslie, Arthur","1870","1940"
"26130","Walker, Anne",,
"57348","Lee, Thomas Zanslaur","1866","1931"
"37603","Whitney, Orson F. (Orson Ferguson)","1855","1931"
"36795","Ogden, C. K. (Charles Kay)","1889","1957"
"5958","Poincaré, Henri","1854","1912"
"35308","Larra, Mariano José de","1809","1837"
"54411","Galvani, Giovanni, conte","1806","1873"
"1441","Asquith, Margot","1864","1945"
"2582","Clark, Felicia Buttz","1862","1939"
"53759","Torday, Emil","1875","1931"
"36256","Hughson, Shirley Carter","1867","1949"
"39802","Hall, Philip","1904","1982"
"46416","Cook, John R.","1844","1917"
"53267","Steinitzer, Heinrich","1869","1947"
"42706","Dean, Graham M.","1904",
"56191","Carpenter, Frank G. (Frank George)","1855","1924"
"33530","Fath, Georges","1818","1900"
"42565","Bilguer, Johann Ulrich","1720","1796"
"118","Paterson, A. B. (Andrew Barton)","1864","1941"
"33442","Byrne, Desmond",,
"7711","Bitmead, Richard",,
"51317","Mack",,
"40782","Carman, Kathleen",,
"4401","Morrison, John Arch","1893","1965"
"5568","Conan, Laure","1845","1924"
"25623","Harris, Joseph",,
"9254","Université de Paris. Faculté de théologie",,
"56757","Auer, Vihtori","1882","1951"
"52110","Macclesfield, George Parker, Earl of",,"1764"
"31681","Graham, Robert","1822","1901"
"32647","Ames, Joseph Bushnell","1878","1928"
"33256","Bryant, Marguerite","1870","1962"
"37104","De Lamater, John N.",,
"53009","Constable, W. G. (William George)","1887","1976"
"2738","Allen, Edith H. (Edith Hedden)","1869","1938"
"53429","Stewart, Frank H.","1873","1948"
"40642","Gilbert, James L.",,
"39969","Price, Lucien","1883","1964"
"9921","Beaumont, Grace",,
"25273","Buchanan, Joseph R. (Joseph Rodes)","1814","1899"
"1751","Hawley, Mabel C.",,
"55938","Grand Central Art Galleries",,
"50336","Mackenzie, George C.",,
"35236","Karkavitsas, Andreas","1866","1922"
"46587","Fausbøll, V. (Viggo)","1821","1908"
"5652","Casement, Roger","1864","1916"
"49481","Monet, Claude","1840","1926"
"57157","Ritter, Carl","1779","1859"
"54090","Walley, Helen",,
"45850","Davidson, Thomas","1840","1900"
"3954","Hare, Christopher",,
"6381","Roberts, Henri",,
"35386","Macedo, Manuel de",,
"25639","Ocantos, Carlos María","1860","1949"
"41744","Oksanen, Vilho",,
"50151","Offutt, Andrew J.","1934","2013"
"43910","Allingham, Helen Paterson","1848","1926"
"52688","Wheelwright, Ebenezer","1800","1877"
"47422","Francis, J. M.",,
"25370","Júnior, João Baptista Gomes",,"1803"
"32092","Benson, Albert H. (Albert Henry)","1861","1930"
"50488","Vattier d'Ambroyse, Valentine",,"1891"
"47707","Wells, Spencer","1818","1897"
"2847","Leonowens, Anna Harriette","1831","1915"
"2023","Isola, Antonia","1876",
"48566","Weule, Karl","1864","1926"
"4872","Barrière, Théodore","1825","1877"
"43003","Greene, George Washington","1811","1883"
"32492","Shan, Ben",,
"36126","Kingsley, Rose Georgina","1845","1925"
"33290","Auzias-Turenne, Raymond","1861","1940"
"46654","Clapham, Richard","1878",
"45280","Peele, W. J. (William Joseph)","1855","1919"
"4351","Reeves, William Pember","1857","1932"
"115","Stowe, Harriet Beecher","1811","1896"
"53022","Pott, Joseph Holden","1758","1847"
"36590","Hayes, Kate Simpson","1856","1945"
"49900","Fessenden, Laura Dayton",,
"49985","Plaatsman, D. P.",,
"1674","Bush, George W. (George Walker)","1946",
"54717","Anzac",,
"31434","Beach, Seth Curtis","1837","1932"
"33936","Viner, Jacob","1892","1970"
"4862","Atkinson, William Walker","1862","1932"
"45834","Floethe, Richard",,
"7855","Arbes, Jakub","1840","1914"
"7539","Bacon, Anne Cooke, Lady","1527","1610"
"49797","Ward, James","1851","1924"
"4236","Labat, maître d'armes",,
"1096","Moody, John","1868","1958"
"26140","Huangfu, Mi","215","282"
"64","Abbott, Edwin Abbott","1838","1926"
"33714","Cummings, Monette","1914","1999"
"52595","Edmonds, Charles","1770","1827"
"41246","Wilson, Hill Peebles","1840",
"43776","Stone, N. I. (Nahum Isaac)","1873","1966"
"38108","McClure, James G. K. (James Gore King)","1848","1932"
"614","Wallace, Donald Mackenzie","1841","1919"
"2833","Thorne-Thomsen, Gudrun","1873",
"44200","Crump, Leslie","1894","1962"
"6971","M. Grímsson (Magnús Grímsson)","1825","1860"
"52000","Sachse, F. J. P.",,
"37598","Risk Allah, Habeeb",,
"583","Burns, Robert","1759","1796"
"31965","Martin, Stapleton","1846","1922"
"39256","Taft, William Nelson",,
"6464","Leavitt, Thad. W. H. (Thaddeus William Henry)",,"1909"
"51478","Vail, Alfred","1807","1859"
"48424","Tourneur, Cyril",,"1626"
"52737","Lumb, Arthur Douglas",,"1938"
"38552","Jensen, Johannes V. (Johannes Vilhelm)","1873","1950"
"9675","Dennert, Eberhard","1861","1942"
"5184","Verschuur, Gerrit",,
"48237","Elo, Emil","1879","1953"
"37507","Verpilleux, Emile","1888","1964"
"41153","Regnier, Adolphe","1804","1884"
"33139","Speidel, Ludwig","1830","1906"
"55919","Dietzel, Karl Heinrich","1893","1951"
"26438","Warner, Agnes",,
"292","Potter, Beatrix","1866","1943"
"44190","Mutzenberg, Charles Gustavus","1863",
"37042","Kjelgaard, Jim","1910","1959"
"1947","Baudelaire, Charles","1821","1867"
"46765","Ingelius, Gustaf Edvard",,
"7412","Singleton, Esther","1865","1930"
"35838","Pollard, Edward B.","1864","1927"
"39692","Argentina",,
"28401","Graaf, Jacobus Joannes","1839","1924"
"37669","Cadell, T. (Thomas)","1742","1802"
"47408","Glaser, F. L.",,
"9906","Jankélévitch, S. (Samuel)","1869","1951"
"50652","Revelle, George",,
"7020","Gnocchi-Viani, Osvaldo","1837","1917"
"25922","Mierow, Charles Christopher","1883",
"26720","Wüster, Eugen","1898","1977"
"54854","Baumann, Emile","1868","1942"
"38550","Briot, Charles","1817","1882"
"40575","Rowland, Albert Lindsay","1882",
"49947","Khuda Bukhsh, S. (Salahuddin)","1877","1931"
"48756","Jones, D. Rhagfyr","1858","1915"
"39895","Lanktree, Maud",,
"45800","Evetts, B. T. A. (Basil Thomas Alfred)","1858",
"36575","Batten, Charles",,
"53440","Aspelin, J. R. (Johan Reinhold)","1842","1915"
"49246","Mills, John",,
"44875","Rayne, Henry A.",,
"54480","Beöthy, László","1826","1857"
"6255","Root, Robert K. (Robert Kilburn)","1877","1950"
"45209","Hague, Cecil",,
"34868","Cannell, W. Otway",,
"50411","Mangkoenegoro VII, Prince of Surakarta","1885","1944"
"55589","Ellsworth, Lincoln","1880","1951"
"37123","Franzos, Karl Emil","1848","1904"
"47067","Miner, James Burt","1873","1943"
"25457","M., Antonino",,
"54367","Pérez de Hita, Ginés",,
"3355","Bellini Ensemble Unique",,
"35553","Ottolengui, Rodrigues","1861","1937"
"6156","Bunner, H. C. (Henry Cuyler)","1855","1896"
"8782","Harnack, Adolf von","1851","1930"
"36696","Kyle, Galloway","1871",
"51984","Bobertag, Bianca","1846","1900"
"1479","Veitch, John","1829","1894"
"43228","Kallio, O. A. (Oskar Albin)","1874","1940"
"36981","Sternheim, Carl","1878","1942"
"815","Blaydes, W. (William)",,
"57332","Cotter, Cornelius P.","1924","1999"
"53153","Montgomery, James",,
"36335","Hurwitz, Wallie Abraham","1886","1958"
"2128","Storm, Theodor","1817","1888"
"54888","Horton, W. T. (William Thomas)","1864","1919"
"41449","Elliot, William","1803",
"40388","Kredel, Fritz","1900","1973"
"43908","Berenger, Richard","1719","1782"
"32981","Toombs, Frederick R.","1879",
"40047","Hérelle, G. (Georges)","1848","1935"
"55989","Hamilton, James, traveler",,
"39534","Moore, Bernard","1873",
"1629","Leonardo, da Vinci","1452","1519"
"3562","Valle-Inclán, Ramón del","1866","1936"
"42152","Schipper, J. (Jakob)","1842","1915"
"1684","Cutting, Mary Stewart","1851","1924"
"50406","Still, Henry","1920",
"34729","Greiffenhagen, Maurice","1862","1931"
"47938","Tobler, Titus","1806","1877"
"1601","Churchill, Winston","1874","1965"
"48534","Leone, Sergio (Illustrator)",,
"32313","Great Britain. Board of Trade",,
"37219","Smith, James Edward","1759","1828"
"47876","Pollen, Arthur Joseph Hungerford","1866","1937"
"35583","Randol, Alanson M.","1837","1887"
"41918","Mérouvel, Charles","1832","1920"
"40622","Stevens, Augusta de Grasse","1852","1894"
"46184","Gale, Floyd C.","1918","1997"
"57156","Boon, Hector J.",,
"5485","Knox, Robert",,"1720"
"51487","Ewing, William Clinton","1875",
"40447","Panache, Madame","1789","1881"
"24861","Davis, Stanley",,
"31254","Päivärinta, Jaakko","1847","1902"
"44877","Heuchler, Eduard","1801","1879"
"5856","Haines, Richard","1633","1685"
"55359","Mathers, Helen","1853","1920"
"31237","Wang, Xianqian","1842","1918"
"31854","Hewett-Thayer, Harvey W. (Harvey Waterman)","1873",
"49735","Beecher, H. W., Mrs.","1813","1897"
"56128","Clarke, Henry William",,
"45255","Wintringham, Clifton","1689","1748"
"52773","Keith, William","1838","1911"
"38878","Beaufort, H. L. de (Henri Louis)","1880","1960"
"9264","Carson, Thomas",,
"53924","Brooks, Nathan","1785","1863"
"48120","Brunet, René","1882","1951"
"56652","Playfair, R. Lambert (Robert Lambert), Sir","1828","1899"
"39019","Caruchet, Henri",,
"43261","Schomburgk, Hans","1880","1967"
"1295","Smith, Horace","1779","1849"
"45525","Fuensanta del Valle, Feliciano Ramírez de Arellano, marqués de la","1826","1896"
"570","Aiken, Conrad","1889","1973"
"3870","Maggard, James H.",,
"52767","Curtis, Mary","1840",
"45114","Allen, J. C.",,
"44432","Hauer, Dorothea",,
"50547","Broch, Chr. (Christian)","1855","1889"
"51548","Covel, John","1638","1722"
"25315","Fredericks, Alfred",,"1926"
"46209","Bistolfi, Leonardo","1859","1933"
"42756","Voss, Richard","1851","1918"
"25383","Jahns, Lewis E.",,
"56298","Scheffler, Karl","1869","1951"
"49116","Hall, Joseph Sparkes",,
"1076","Paine, Albert Bigelow","1861","1937"
"25467","Parreira, Carlos","1890","1950"
"827","More, Thomas, Saint","1478","1535"
"39221","Gash, Thomas C.",,
"35272","Bone, David W. (David William)","1874","1959"
"46278","Fabre, Ferdinand","1827","1898"
"48454","Snowman, Jacob","1871",
"48825","Jamieson, Molly E.",,
"36309","Visser, Piet",,
"38913","Terrill, J. Newton (John Newton)",,
"46660","Hill, Isabel","1800","1842"
"47035","Mellen, Nicholas",,
"50831","Speare, Dorothy","1898","1951"
"36702","Watson, Hy S. (Henry Summer)","1868","1933"
"39731","Downs, E. C. (Edward C.)",,
"49100","Nicholls, George, Sir","1781","1865"
"41397","Elton, Oliver","1861","1945"
"1431","Imbert de Saint-Amand","1834","1900"
"49593","Eulalia, Infanta of Spain","1864","1958"
"687","Smith, Robert E.",,
"48381","Numers, Gustaf von","1848","1913"
"26686","Reeves, Ira L. (Ira Louis)","1872","1939"
"42900","Samuel, Horace Barnett","1883","1950"
"54421","McKay, William",,
"6642","Petitt, Maud",,
"48342","Hellén, Immi","1861","1937"
"42317","Macalister, Alex. (Alexander)‏",,
"31833","Shirley, Arthur","1853","1925"
"43917","Rohrbach, Paul","1869","1956"
"8043","Dallington, Robert","1561","1637"
"57283","Deloume, Antonin","1836","1911"
"31715","Siepert, Albert Frederick","1883",
"32354","Mota, Arturo E. de la",,
"45230","Mortimer, Geoffrey","1861","1946"
"3837","Stoddard, John L. (John Lawson)","1850","1931"
"39552","Say, Thomas","1787","1834"
"37899","Palmer, Herbert E. (Herbert Edward)","1880","1961"
"41038","Brunel, Isambard","1837","1902"
"39556","Maitland, Edward","1824","1897"
"40888","Kyle, George A. (George Alexander)","1872",
"49184","Snow, Herbert","1847","1930"
"53702","Banks, Raymond E.","1918","1996"
"45913","Clark, Jeremiah S.",,
"44015","Roth, Eugen","1895","1976"
"6172","Daingerfield, Foxhall","1887","1933"
"1267","Bache, Constance","1846","1903"
"57298","Mowbray, Jay Henry","1869","1955"
"53127","Gore, George William","1901","1982"
"48541","Donker, Ida",,
"5871","Reyes y Florentino, Isabelo de los","1864","1938"
"56607","Lederer, Charles","1856","1925"
"37208","Macmillan, Newton",,
"52864","Claus, M. A. (May Austin)","1882",
"39741","Pollen, John Hungerford","1820","1902"
"54923","Ross, Malcolm","1862","1930"
"50172","Otlet, Paul","1868","1944"
"25161","Sullivan, W. R. Washington (William Robert Washington)",,
"26353","Billinghurst, Percy J.","1871","1933"
"47808","Cuneo, Gian Battista","1809","1875"
"25144","Bullinger, Heinrich","1504","1575"
"47912","Reyles, Carlos","1868","1938"
"53690","Foster, Thomas Henry","1875","1951"
"51212","Jerndorff, August","1846","1906"
"44714","Davenport, Charles Benedict","1866","1944"
"54686","Hartswick, F. Gregory (Frederic Gregory)","1891",
"356","Riley, James Whitcomb","1849","1916"
"25884","Frith, Henry","1840",
"46604","Bowman",,
"35610","Pereira, Eduardo C. N. (Eduardo Clemente Nunes)","1887",
"4319","Woodberry, George Edward","1855","1930"
"33799","Lamballe, Marie Thérèse Louise de Savoie-Carignan, princesse de","1749","1792"
"5567","Beaugrand, Honoré","1849","1906"
"42245","Morris, Margaretta",,
"5342","Boer, T. Tj. de",,
"48726","Burk, John N. (John Naglee)","1891","1967"
"46201","Dayot, Armand","1851","1934"
"49141","Ullswater, James William Lowther, Viscount","1855","1949"
"26306","Palamas, Kostes","1859","1943"
"54795","Hunter, Alexander J. (Alexander Jardine)","1868","1940"
"7740","Grypares, I. N. (Ioannes N.)","1870","1942"
"41824","Rusling, James Fowler","1834","1918"
"40446","Elfer, William André",,
"42239","Moncrieff, W. T. (William Thomas)","1794","1857"
"1905","Barker, Lady (Mary Anne)","1831","1911"
"36586","Latude, Henri Masers de","1725","1805"
"5311","Desmazures, Adam Charles Gustave","1818","1891"
"47144","Hendell, Lauri Juhana","1878","1938"
"39649","Hubert, Philip Gengembre","1852","1925"
"34624","Ottema, J. G. (Jan Gerhardus)","1804","1879"
"50291","Pirro, André","1869","1943"
"56022","Vaughn, Samuel Jesse","1877",
"55191","Hariri","1054","1122"
"771","Stallman, Richard","1953",
"33788","Dunlap, William","1766","1839"
"31515","Massé, H. J. L. J. (Henri Jean Louis Joseph)","1860",
"46251","Abrahams, Ethel Beatrice","1880","1956"
"47053","Schaack, Michael J.",,
"47045","French, Nora May","1881","1907"
"51545","Cushman, Herbert Ernest","1865","1944"
"51816","Neuman, Robert W.","1930",
"46838","Grater, Russell K.",,
"51996","Poincaré, Raymond","1860","1934"
"34388","Phalen, Peter",,
"46512","Rathbone, William","1819","1902"
"2080","Othman, Ossama",,
"3227","Barnard, Charles Inman","1850","1942"
"33384","Sousa, D. Alda de",,
"2782","Gallet, Pierre",,
"5630","Clarke, James Freeman","1810","1888"
"35217","Walling, Anna Strunsky","1879","1964"
"53062","Levetus, Celia","1874","1936"
"3207","Merrick, Leonard","1864","1939"
"1248","Armour, Margaret",,"1943"
"7519","Petrarca, Francesco","1304","1374"
"55799","Zittel, Karl Alfred von","1839","1904"
"39459","Wheildon, William W. (William Willder)","1805","1892"
"49015","Stobart, J. C. (John Clarke)","1878","1933"
"38436","Singels, N. J.",,
"33257","Grove, Eleanor",,
"39249","Hardy, Dudley","1867","1922"
"31414","Morris, May","1862","1938"
"31705","Denton, William","1823","1883"
"36216","Biggs, Charlotte",,"1827"
"35559","Stokes, Winston",,
"47812","McKay, David O. (David Oman)","1873","1970"
"869","Allen, James Lane","1849","1925"
"49818","Gili Gaya, Samuel","1892","1976"
"50935","Baró, Teodoro","1842","1916"
"41387","Mason, James",,
"31694","Hamby, William H. (William Henry)","1876","1928"
"28351","Jamieson, T. H. (Thomas Hill)","1843","1876"
"41580","Brooklyn (New York, N.Y.). Committee of Ten",,
"34649","Money, Edward",,
"51951","Crittenden, S. H.",,
"28395","Dighton, Richard","1795","1880"
"25492","Furniss, Harry","1854","1925"
"35196","Hughes, William R. (William Richard)","1830","1899"
"3702","Schopenhauer, Johanna","1766","1838"
"35693","Fairchild, Geo. T. (George Thompson)","1838","1901"
"2934","Sassoon, Siegfried","1886","1967"
"31586","Pugh, Mabel","1891","1986"
"34699","Maurois, André","1885","1967"
"40065","Kroeber, A. L. (Alfred Louis)","1876","1960"
"33014","Knight, David C.","1925","1984"
"37900","Wight, J. (John)",,
"46988","Harper, John",,
"51948","Walter, A.",,
"2020","Church, Alfred John","1829","1912"
"1901","Little, Frances","1863","1941"
"4902","Rudaux, Edmond Adolphe","1840","1908"
"50179","Peterson, Charles J. (Charles Jacobs)","1819","1887"
"38792","Scobey, Kathrine Lois",,
"28369","Van Breda, P.",,
"35806","Scott, Martin J. (Martin Jerome)","1865","1964"
"47005","Dawbarn, Charles",,
"41364","United States. Congress. Joint Committee on the Conduct of the War",,
"39995","Mendelssohn-Bartholdy, Paul","1812","1874"
"38278","Ross, M. T.",,
"45286","Valle Atiles, Francisco del","1852","1928"
"33453","Cobb, Frank",,
"32671","Zuohuasanren",,
"44095","Haight, Elizabeth Hazelton","1872","1964"
"1180","Confucius","-551","-479"
"39471","Sheridan, Thomas","1719","1788"
"41850","Vlakos, Jon",,
"45567","Winbolt, S. E. (Samuel Edward)","1868","1944"
"55795","Africanus, Sextus Julius",,
"41170","Seelye, Julius H. (Julius Hawley)","1824","1895"
"56969","Laihia, Sandra",,
"56410","Young, George, Sir","1837","1930"
"38042","Mugaas, John N.",,
"6755","Hooker, Edward Niles",,"1957"
"5344","Capes, Bernard","1854","1918"
"34611","Fuqua, Robert","1905","1959"
"45504","Layard, Arthur",,
"6450","Frederick, Edmund","1870","1949"
"1726","Reeve, Clara","1729","1807"
"5279","Newbolt, Henry John, Sir","1862","1938"
"3933","Foerster, Wendelin","1844","1915"
"8379","Myrtle, Harriet",,"1876"
"1363","Cellini, Benvenuto","1500","1571"
"48458","Gerlach, A. (Adolf)",,
"45728","Sá, João de, active 15th century-16th century",,
"46827","Wilkinson, W. T.",,
"43370","Morton, A. P.",,
"2028","Hutchinson, A. S. M. (Arthur Stuart-Menteth)","1880","1971"
